State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Day,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price,Max_Price,Modal_Price
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,12/04/2026,2026,4,12,Summer,6.0,27.5,43.8,5367.3,5535.1,5464.5
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,12/07/2026,2026,7,12,Monsoon,235.4,35.0,84.2,7397.8,7686.8,7557.4
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,12/10/2025,2025,10,12,Post-Monsoon,24.7,25.6,50.2,5461.1,5677.0,5543.2
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,13/09/2026,2026,9,13,Monsoon,182.4,33.3,75.3,6942.2,7179.7,7073.3
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,14/06/2026,2026,6,14,Monsoon,196.2,33.2,77.9,6779.7,7039.9,6899.5
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,14/12/2025,2025,12,14,Winter,15.4,21.5,55.0,4628.6,4964.8,4798.9
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,15/02/2026,2026,2,15,Winter,17.0,21.7,41.2,4581.7,4825.2,4705.1
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,15/03/2026,2026,3,15,Summer,14.3,22.6,50.6,5387.9,5567.3,5479.9
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,16/08/2026,2026,8,16,Monsoon,160.0,34.3,72.5,7079.4,7374.2,7255.5
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,16/11/2025,2025,11,16,Post-Monsoon,68.9,22.8,56.9,5232.8,5487.8,5372.4
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,17/05/2026,2026,5,17,Summer,4.9,29.9,45.0,5317.4,5554.1,5402.1
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,18/01/2026,2026,1,18,Winter,14.1,19.2,43.8,4741.8,4908.9,4803.4
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,19/04/2026,2026,4,19,Summer,20.0,24.8,43.5,5155.2,5468.9,5306.2
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,19/07/2026,2026,7,19,Monsoon,219.7,33.5,82.2,8153.4,8350.0,8252.4
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,19/10/2025,2025,10,19,Post-Monsoon,69.2,25.8,55.7,5050.4,5326.7,5189.7
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,20/09/2026,2026,9,20,Monsoon,110.1,28.8,62.6,6941.0,7122.3,7029.8
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,21/06/2026,2026,6,21,Monsoon,197.1,33.9,74.4,7418.8,7691.7,7541.5
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,21/12/2025,2025,12,21,Winter,4.7,19.4,46.2,4502.5,4786.2,4645.3
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,22/02/2026,2026,2,22,Winter,1.1,20.3,47.5,4358.7,4544.6,4477.3
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,22/03/2026,2026,3,22,Summer,3.9,23.0,43.4,5054.7,5319.2,5213.6
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,23/08/2026,2026,8,23,Monsoon,215.0,32.3,78.4,7589.6,7745.6,7662.8
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,23/11/2025,2025,11,23,Post-Monsoon,30.6,22.7,49.2,4761.3,5089.6,4922.8
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,24/05/2026,2026,5,24,Summer,11.2,32.5,43.4,5556.1,5734.8,5622.9
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,25/01/2026,2026,1,25,Winter,9.8,20.0,47.1,4559.7,4952.3,4783.3
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,26/04/2026,2026,4,26,Summer,1.6,27.3,49.9,5342.2,5600.5,5481.0
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,26/07/2026,2026,7,26,Monsoon,230.8,32.8,87.6,8086.4,8363.7,8202.9
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,26/10/2025,2025,10,26,Post-Monsoon,61.6,26.9,56.1,5499.3,5768.5,5623.3
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,28/06/2026,2026,6,28,Monsoon,117.5,36.2,64.2,7339.9,7495.4,7411.1
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,28/12/2025,2025,12,28,Winter,18.4,17.0,48.2,4525.0,4702.7,4612.6
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,29/03/2026,2026,3,29,Summer,15.2,24.3,43.9,5489.5,5670.4,5582.5
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,30/08/2026,2026,8,30,Monsoon,174.3,34.6,76.4,7189.3,7369.4,7278.4
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,30/11/2025,2025,11,30,Post-Monsoon,44.3,23.9,50.5,5106.5,5415.3,5284.3
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,31/05/2026,2026,5,31,Summer,4.7,32.8,46.6,5542.5,5892.9,5700.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,01/02/2026,2026,2,1,Winter,7.9,22.5,44.4,4379.4,4688.7,4532.4
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,01/03/2026,2026,3,1,Summer,5.3,20.9,37.5,5548.5,5696.1,5619.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,02/08/2026,2026,8,2,Monsoon,200.7,35.2,77.5,7724.5,7941.3,7840.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,02/11/2025,2025,11,2,Post-Monsoon,40.6,25.4,49.6,5108.6,5257.3,5181.0
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,03/05/2026,2026,5,3,Summer,9.1,30.1,47.4,5436.5,5586.3,5506.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,04/01/2026,2026,1,4,Winter,7.3,17.7,46.3,4474.4,4803.1,4637.7
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,05/04/2026,2026,4,5,Summer,3.3,29.7,46.1,5710.1,5913.2,5801.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,05/07/2026,2026,7,5,Monsoon,239.2,37.8,86.8,6871.8,7189.3,7010.1
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,05/10/2025,2025,10,5,Post-Monsoon,27.6,29.4,49.0,4750.5,5171.8,4951.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,06/09/2026,2026,9,6,Monsoon,243.2,31.5,84.8,7359.2,7566.8,7443.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,07/06/2026,2026,6,7,Monsoon,230.7,33.6,80.5,7878.5,8139.2,7993.3
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,07/12/2025,2025,12,7,Winter,8.4,20.5,52.2,4649.8,4867.2,4786.4
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,08/02/2026,2026,2,8,Winter,1.8,19.7,47.9,4388.4,4670.1,4526.8
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,08/03/2026,2026,3,8,Summer,11.8,23.7,51.7,5008.6,5160.7,5081.5
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,09/08/2026,2026,8,9,Monsoon,192.4,33.6,69.7,6777.9,6985.9,6895.4
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,09/11/2025,2025,11,9,Post-Monsoon,75.2,23.0,57.3,4950.3,5290.3,5085.7
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,10/05/2026,2026,5,10,Summer,19.5,32.0,47.2,5032.6,5172.8,5098.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,11/01/2026,2026,1,11,Winter,12.8,20.3,53.3,4663.9,4820.9,4730.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,12/04/2026,2026,4,12,Summer,10.0,25.5,41.6,5464.0,5618.9,5542.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,12/07/2026,2026,7,12,Monsoon,103.0,33.9,60.1,6405.2,6748.2,6597.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,12/10/2025,2025,10,12,Post-Monsoon,44.9,24.5,51.4,4859.5,5099.4,4998.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,13/09/2026,2026,9,13,Monsoon,85.4,29.8,58.1,6475.0,6656.8,6548.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,14/06/2026,2026,6,14,Monsoon,213.3,35.1,81.9,7139.2,7386.8,7246.0
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,14/12/2025,2025,12,14,Winter,13.4,18.4,42.7,4647.0,4831.1,4727.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,15/02/2026,2026,2,15,Winter,6.1,17.2,47.0,4559.3,4883.4,4702.3
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,15/03/2026,2026,3,15,Summer,6.6,24.0,48.7,5556.9,5795.0,5679.7
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,16/08/2026,2026,8,16,Monsoon,204.8,36.5,72.5,6946.4,7169.4,7052.8
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,16/11/2025,2025,11,16,Post-Monsoon,21.1,23.3,48.7,4705.1,4869.1,4798.0
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,17/05/2026,2026,5,17,Summer,19.1,33.0,48.3,5226.5,5468.5,5334.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,18/01/2026,2026,1,18,Winter,10.3,19.5,46.0,4735.5,4960.8,4869.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,19/04/2026,2026,4,19,Summer,5.1,25.1,48.5,5269.8,5466.8,5372.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,19/07/2026,2026,7,19,Monsoon,171.8,36.0,66.5,6914.9,7204.4,7044.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,19/10/2025,2025,10,19,Post-Monsoon,59.3,28.0,59.4,5262.6,5480.0,5339.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,20/09/2026,2026,9,20,Monsoon,175.7,31.0,72.9,6763.3,7090.9,6926.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,21/06/2026,2026,6,21,Monsoon,136.0,32.3,65.9,6520.5,6856.8,6665.8
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,21/12/2025,2025,12,21,Winter,16.2,18.0,50.9,4712.0,4946.7,4839.6
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,22/02/2026,2026,2,22,Winter,5.5,17.2,48.2,4646.5,5023.4,4821.7
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,22/03/2026,2026,3,22,Summer,12.7,22.6,47.1,5010.1,5404.1,5220.4
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,23/08/2026,2026,8,23,Monsoon,172.4,32.2,72.6,6701.0,6893.7,6806.3
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,23/11/2025,2025,11,23,Post-Monsoon,21.7,25.9,47.9,5271.2,5395.0,5337.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,24/05/2026,2026,5,24,Summer,17.2,31.1,45.6,5180.4,5407.2,5295.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,25/01/2026,2026,1,25,Winter,12.3,18.5,47.9,4883.5,5061.4,4947.9
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,26/04/2026,2026,4,26,Summer,11.3,28.6,41.2,5082.8,5396.9,5216.8
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,26/07/2026,2026,7,26,Monsoon,239.4,38.1,82.0,7348.3,7701.6,7514.1
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,26/10/2025,2025,10,26,Post-Monsoon,27.6,24.2,52.4,4616.5,4801.4,4713.5
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,28/06/2026,2026,6,28,Monsoon,153.6,33.9,67.2,6952.8,7215.0,7095.1
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,28/12/2025,2025,12,28,Winter,5.4,19.7,45.9,4443.2,4710.0,4538.2
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,29/03/2026,2026,3,29,Summer,5.0,25.2,44.0,5038.7,5265.6,5143.3
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,30/08/2026,2026,8,30,Monsoon,192.1,33.9,78.2,7074.7,7366.1,7239.0
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,30/11/2025,2025,11,30,Post-Monsoon,54.5,23.2,60.8,5078.0,5324.9,5170.3
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,31/05/2026,2026,5,31,Summer,15.5,31.2,40.0,4993.3,5172.5,5078.7
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,01/02/2026,2026,2,1,Winter,5.8,23.1,44.4,5432.1,5599.4,5494.3
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,01/03/2026,2026,3,1,Summer,6.1,21.7,43.3,6188.3,6417.9,6277.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,02/08/2026,2026,8,2,Monsoon,83.9,35.1,54.3,8471.1,8702.4,8584.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,02/11/2025,2025,11,2,Post-Monsoon,39.0,21.7,55.4,5686.3,5980.2,5848.5
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,03/05/2026,2026,5,3,Summer,19.0,30.8,45.6,6812.5,7010.4,6933.3
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,04/01/2026,2026,1,4,Winter,8.3,18.4,46.9,5421.8,5635.8,5532.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,05/04/2026,2026,4,5,Summer,16.9,26.4,51.2,6847.3,7002.5,6934.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,05/07/2026,2026,7,5,Monsoon,220.1,34.5,73.7,8924.9,9154.7,9070.3
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,05/10/2025,2025,10,5,Post-Monsoon,60.8,26.8,55.2,5713.2,6005.9,5823.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,06/09/2026,2026,9,6,Monsoon,184.8,32.9,73.8,8711.9,8842.9,8770.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,07/06/2026,2026,6,7,Monsoon,244.2,35.3,81.2,9167.7,9295.3,9233.5
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,07/12/2025,2025,12,7,Winter,18.6,21.1,40.3,5252.4,5504.7,5342.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,08/02/2026,2026,2,8,Winter,8.0,20.0,45.7,5447.0,5863.9,5630.3
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,08/03/2026,2026,3,8,Summer,8.4,22.9,43.3,6347.8,6536.7,6422.5
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,09/08/2026,2026,8,9,Monsoon,179.8,33.3,73.0,8066.6,8376.9,8222.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,09/11/2025,2025,11,9,Post-Monsoon,26.9,22.2,44.2,5799.6,6180.3,5999.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,10/05/2026,2026,5,10,Summer,17.3,31.8,56.1,7146.7,7325.7,7227.3
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,11/01/2026,2026,1,11,Winter,2.4,18.4,39.9,6028.4,6275.0,6167.0
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,12/04/2026,2026,4,12,Summer,8.8,25.7,49.9,6798.4,7053.6,6924.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,12/07/2026,2026,7,12,Monsoon,172.9,36.5,72.5,8222.5,8420.3,8342.7
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,12/10/2025,2025,10,12,Post-Monsoon,63.7,25.3,59.9,6313.0,6609.9,6413.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,13/09/2026,2026,9,13,Monsoon,121.6,30.3,61.2,8108.0,8407.5,8264.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,14/06/2026,2026,6,14,Monsoon,223.4,34.7,81.7,8473.9,8682.9,8577.3
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,14/12/2025,2025,12,14,Winter,13.4,21.1,47.7,5608.7,5913.3,5766.1
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,15/02/2026,2026,2,15,Winter,4.0,21.4,48.7,5145.6,5547.7,5362.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,15/03/2026,2026,3,15,Summer,15.8,22.1,52.3,6290.3,6480.2,6376.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,16/08/2026,2026,8,16,Monsoon,189.9,36.6,76.5,8425.3,8666.9,8573.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,16/11/2025,2025,11,16,Post-Monsoon,60.1,21.2,54.9,6130.9,6333.4,6227.7
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,17/05/2026,2026,5,17,Summer,8.5,33.6,45.9,6080.0,6393.5,6278.0
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,18/01/2026,2026,1,18,Winter,8.5,18.0,46.7,5361.9,5675.0,5504.7
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,19/04/2026,2026,4,19,Summer,10.5,29.7,52.7,6687.0,6879.4,6757.2
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,19/07/2026,2026,7,19,Monsoon,230.4,35.3,79.0,8984.5,9260.8,9115.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,19/10/2025,2025,10,19,Post-Monsoon,75.7,27.2,54.0,6404.5,6624.2,6523.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,20/09/2026,2026,9,20,Monsoon,223.2,30.3,84.4,9352.0,9552.5,9464.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,21/06/2026,2026,6,21,Monsoon,146.8,36.9,69.0,8548.9,8865.5,8723.6
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,21/12/2025,2025,12,21,Winter,13.9,22.4,51.9,5303.8,5532.9,5409.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,22/02/2026,2026,2,22,Winter,1.7,19.0,44.6,5206.7,5428.2,5342.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,22/03/2026,2026,3,22,Summer,11.1,23.2,45.8,6693.7,6803.0,6746.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,23/08/2026,2026,8,23,Monsoon,131.1,34.0,67.8,8333.0,8608.7,8483.9
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,23/11/2025,2025,11,23,Post-Monsoon,55.4,25.8,49.3,6057.1,6226.8,6160.0
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,24/05/2026,2026,5,24,Summer,16.2,28.4,48.8,6789.7,7010.4,6898.7
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,25/01/2026,2026,1,25,Winter,15.3,17.3,44.0,5374.1,5643.3,5517.1
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,26/04/2026,2026,4,26,Summer,4.3,27.0,43.4,6498.8,6932.9,6708.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,26/07/2026,2026,7,26,Monsoon,110.2,35.1,62.9,9022.6,9256.5,9120.0
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,26/10/2025,2025,10,26,Post-Monsoon,37.5,26.5,55.0,6163.2,6384.0,6291.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,28/06/2026,2026,6,28,Monsoon,205.2,34.7,73.6,8476.9,8661.0,8576.5
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,28/12/2025,2025,12,28,Winter,4.2,22.8,45.7,5451.7,5761.7,5606.7
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,29/03/2026,2026,3,29,Summer,18.5,23.6,49.8,6632.5,6869.2,6760.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,30/08/2026,2026,8,30,Monsoon,216.4,34.6,81.0,9320.4,9593.9,9489.8
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,30/11/2025,2025,11,30,Post-Monsoon,46.1,20.1,53.1,6111.4,6396.0,6262.4
Keralam,Idukki,Kattappana Market,Onion,Big,Medium,31/05/2026,2026,5,31,Summer,5.6,30.1,41.5,6022.2,6299.1,6186.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,01/02/2026,2026,2,1,Winter,16.1,18.5,52.6,1282.1,1463.5,1383.5
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,01/03/2026,2026,3,1,Summer,7.9,20.7,43.9,1471.2,1614.4,1555.5
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,02/08/2026,2026,8,2,Monsoon,145.6,33.9,68.9,1992.4,2182.3,2101.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,02/11/2025,2025,11,2,Post-Monsoon,36.2,20.6,52.6,1255.7,1474.3,1345.6
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,03/05/2026,2026,5,3,Summer,16.5,31.8,42.7,1395.2,1588.9,1494.9
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,04/01/2026,2026,1,4,Winter,14.3,17.3,50.8,1145.5,1457.5,1303.0
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,05/04/2026,2026,4,5,Summer,13.7,27.6,49.4,1287.8,1656.7,1444.9
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,05/07/2026,2026,7,5,Monsoon,206.5,33.9,78.1,2032.8,2239.0,2143.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,05/10/2025,2025,10,5,Post-Monsoon,50.6,29.8,50.4,1147.4,1479.7,1307.5
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,06/09/2026,2026,9,6,Monsoon,241.1,29.9,85.8,1990.5,2201.8,2071.0
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,07/06/2026,2026,6,7,Monsoon,104.4,34.4,67.2,1740.1,2004.4,1861.0
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,07/12/2025,2025,12,7,Winter,13.1,20.3,46.8,1202.1,1469.0,1313.9
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,08/02/2026,2026,2,8,Winter,18.3,20.2,48.7,1168.7,1403.1,1275.5
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,08/03/2026,2026,3,8,Summer,6.9,22.4,45.8,1309.9,1628.8,1503.4
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,09/08/2026,2026,8,9,Monsoon,167.8,36.2,68.3,1948.7,2066.1,2008.0
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,09/11/2025,2025,11,9,Post-Monsoon,53.9,24.0,56.9,1301.7,1542.8,1453.6
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,10/05/2026,2026,5,10,Summer,8.8,31.4,45.0,1385.9,1599.5,1479.2
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,11/01/2026,2026,1,11,Winter,3.1,20.2,49.1,1101.7,1252.3,1169.1
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,12/04/2026,2026,4,12,Summer,19.9,26.6,47.1,1423.4,1708.5,1534.2
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,12/07/2026,2026,7,12,Monsoon,231.2,35.9,82.3,2035.7,2363.0,2218.1
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,12/10/2025,2025,10,12,Post-Monsoon,28.0,29.3,50.7,1332.9,1476.3,1411.5
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,13/09/2026,2026,9,13,Monsoon,132.5,32.2,71.9,1798.8,2074.2,1907.5
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,14/06/2026,2026,6,14,Monsoon,133.7,34.6,66.1,1854.3,2036.7,1938.7
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,14/12/2025,2025,12,14,Winter,4.6,20.5,47.2,1188.4,1376.3,1269.4
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,15/02/2026,2026,2,15,Winter,1.3,22.2,46.7,1084.8,1482.1,1270.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,15/03/2026,2026,3,15,Summer,9.3,24.6,46.2,1346.3,1618.6,1522.4
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,16/08/2026,2026,8,16,Monsoon,183.7,33.0,72.1,1916.4,2104.4,2000.6
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,16/11/2025,2025,11,16,Post-Monsoon,58.6,22.0,55.8,1296.3,1565.8,1433.2
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,17/05/2026,2026,5,17,Summer,7.4,30.1,51.3,1304.1,1487.1,1373.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,18/01/2026,2026,1,18,Winter,13.6,20.1,47.9,1148.0,1446.2,1308.4
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,19/04/2026,2026,4,19,Summer,5.5,25.0,44.6,1393.0,1672.5,1554.6
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,19/07/2026,2026,7,19,Monsoon,133.3,33.8,68.5,1885.3,2145.4,2024.7
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,19/10/2025,2025,10,19,Post-Monsoon,27.8,25.3,47.3,1223.0,1513.0,1378.6
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,20/09/2026,2026,9,20,Monsoon,232.3,26.0,80.7,2177.2,2376.2,2262.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,21/06/2026,2026,6,21,Monsoon,124.8,33.9,64.0,1835.9,2107.5,1967.1
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,21/12/2025,2025,12,21,Winter,3.7,18.2,46.2,1168.5,1390.3,1255.8
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,22/02/2026,2026,2,22,Winter,9.7,20.6,49.0,1142.7,1449.0,1305.6
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,22/03/2026,2026,3,22,Summer,8.1,25.4,47.0,1409.4,1656.0,1540.5
